kind,N,nsteps,ranks,threads,resources,integrator,comm,kernel,rsqrt,accumulators,dtype,runs,failed_runs,used_runs,outliers,total_mad,total_median,total_stdev,force_median,comm_wait_median,comm_bandwidth_GBps,gpairs_median,speedup,efficiency,weak_normalized_time,all_ok
strong,10000,2000,1,8,8,kdk,sendrecv,direct,exact,4,double,1,0,1,0,0.0,101.746497,0.0,93.735717,0.0,0.0,2.134512,1.0,1.0,,True
