kind,N,nsteps,ranks,threads,repeat,integrator,comm,kernel,rsqrt,accumulators,dtype,total,io,drift,force,comm_wait,kick,energy,gpairs,status,max_rel_drift
strong,100000,100,2,1,3,kdk,sendrecv,direct,exact,4,double,1920.179994,0.006194,0.006860,1894.344876,1.882641,0.016286,25.809530,0.533161,OK,2.1184062616600039e-06
strong,100000,100,2,1,4,kdk,sendrecv,direct,exact,4,double,1920.799650,0.010624,0.006660,1894.966456,8.237652,0.013681,25.802783,0.532986,OK,1.6823944515630305e-06
