kind,N,nsteps,ranks,threads,repeat,integrator,comm,kernel,rsqrt,accumulators,dtype,total,io,drift,force,comm_wait,kick,energy,gpairs,status,max_rel_drift
strong,100000,100,4,1,1,kdk,sendrecv,direct,exact,4,double,962.359268,0.007515,0.003914,947.707382,1.808456,0.008370,14.633452,1.065719,OK,1.7159563844908104e-06
strong,100000,100,4,1,2,kdk,sendrecv,direct,exact,4,double,964.511445,0.007734,0.003874,949.842212,3.952375,0.008704,14.650614,1.063324,OK,1.4472776063039882e-06
strong,100000,100,4,1,3,kdk,sendrecv,direct,exact,4,double,962.149227,0.007510,0.003906,947.502185,1.714307,0.009228,14.628842,1.065950,OK,2.1184062642799734e-06
strong,100000,100,4,1,4,kdk,sendrecv,direct,exact,4,double,961.873802,0.007451,0.003771,947.228121,1.526634,0.007975,14.627060,1.066258,OK,1.6823944512379392e-06
strong,100000,100,4,1,5,kdk,sendrecv,direct,exact,4,double,964.494609,0.017808,0.003877,949.834192,3.419765,0.008245,14.631522,1.063333,OK,1.3408127427708277e-06
