kind,N,nsteps,ranks,threads,resources,integrator,comm,kernel,rsqrt,accumulators,dtype,runs,failed_runs,used_runs,outliers,total_mad,total_median,total_stdev,force_median,comm_wait_median,comm_bandwidth_GBps,gpairs_median,speedup,efficiency,weak_normalized_time,all_ok
strong,100000,20,64,1,64,kdk,overlap,direct,exact,4,double,5,0,4,1,0.015147000000000688,14.017609,0.01491026900047959,12.847598999999999,0.0966265,0.513610407082943,16.345305500000002,1.0,1.0,,True
weak,640000,20,64,1,64,kdk,overlap,direct,exact,4,double,5,0,5,0,0.7148789999999963,567.953588,1.3254391926339482,524.090221,3.686403,0.08613274240499479,16.412416,1.0,1.0,1.0,True
