kind,N,nsteps,ranks,threads,resources,integrator,comm,kernel,rsqrt,accumulators,dtype,runs,failed_runs,used_runs,outliers,total_mad,total_median,total_stdev,force_median,comm_wait_median,comm_bandwidth_GBps,gpairs_median,speedup,efficiency,weak_normalized_time,all_ok
strong,10000,100,1,8,8,kdk,sendrecv,direct,exact,4,double,3,0,3,0,0.003299000000000163,8.709519,0.009621102795418123,4.727157,0.0,0.0,2.136377,1.0,1.0,,True
