kind,N,nsteps,ranks,threads,repeat,integrator,comm,kernel,rsqrt,accumulators,dtype,total,io,drift,force,comm_wait,kick,energy,gpairs,status,max_rel_drift
strong,100000,100,4,1,1,kdk,sendrecv,direct,exact,4,double,960.534691,0.027973,0.004263,945.682810,2.581621,0.008788,14.812448,1.068001,OK,1.7159563844908104e-06
strong,100000,100,4,1,2,kdk,sendrecv,direct,exact,4,double,959.619847,0.011081,0.004259,944.765474,2.202796,0.007944,14.831991,1.069038,OK,1.4472776063039882e-06
strong,100000,100,4,1,3,kdk,sendrecv,direct,exact,4,double,960.859714,0.009204,0.004521,945.998962,2.739620,0.010325,14.839624,1.067644,OK,2.1184062642799734e-06
strong,100000,100,4,1,4,kdk,sendrecv,direct,exact,4,double,961.887564,0.009081,0.004742,947.035075,4.557594,0.010237,14.832182,1.066476,OK,1.6823944512379392e-06
strong,100000,100,4,1,5,kdk,sendrecv,direct,exact,4,double,960.068288,1.547358,0.004508,943.686861,0.845667,0.009749,14.822406,1.070260,OK,1.3408127427708277e-06
