kind,N,nsteps,ranks,threads,repeat,integrator,comm,kernel,rsqrt,accumulators,dtype,total,io,drift,force,comm_wait,kick,energy,gpairs,status,max_rel_drift
strong,100000,20,32,1,1,kdk,overlap,direct,exact,4,double,27.888669,0.045230,0.000107,25.689766,0.516397,0.000296,2.163671,8.174380,OK,3.2429078495986598e-07
strong,100000,20,32,1,2,kdk,overlap,direct,exact,4,double,28.885869,1.042272,0.000099,25.678341,0.496764,0.000284,2.167625,8.178017,OK,4.9355452992872889e-07
strong,100000,20,32,1,3,kdk,overlap,direct,exact,4,double,28.664179,0.827306,0.000334,25.677648,0.504342,0.000290,2.165909,8.178237,OK,3.4569224916184542e-07
strong,100000,20,32,1,4,kdk,overlap,direct,exact,4,double,27.863498,0.039613,0.000185,25.686898,0.507534,0.000285,2.142405,8.175292,OK,3.4389968897113093e-07
strong,100000,20,32,1,5,kdk,overlap,direct,exact,4,double,27.966968,0.132671,0.000228,25.678845,0.505883,0.000299,2.159944,8.177856,OK,3.4105920373308354e-07
