kind,N,nsteps,ranks,threads,repeat,integrator,comm,kernel,rsqrt,accumulators,dtype,total,io,drift,force,comm_wait,kick,energy,gpairs,status,max_rel_drift
weak,160000,100,16,1,1,kdk,sendrecv,direct,exact,4,double,614.901662,0.017028,0.001839,604.450521,1.286553,0.003135,10.432029,4.277577,OK,3.7602364184981483e-06
weak,160000,100,16,1,2,kdk,sendrecv,direct,exact,4,double,618.149684,0.016953,0.001847,607.706831,4.457659,0.003112,10.431686,4.254657,OK,2.2846350840292314e-06
weak,160000,100,16,1,3,kdk,sendrecv,direct,exact,4,double,614.518013,0.018062,0.001944,604.073577,0.828189,0.003235,10.422536,4.280247,OK,4.7251284263841043e-06
weak,160000,100,16,1,4,kdk,sendrecv,direct,exact,4,double,614.947644,0.017456,0.001960,604.490050,1.395433,0.003196,10.438135,4.277298,OK,3.4368529537659583e-06
weak,160000,100,16,1,5,kdk,sendrecv,direct,exact,4,double,614.642408,0.016987,0.002027,604.187631,0.944904,0.003225,10.433722,4.279439,OK,3.5921564763342288e-06
